Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2016-09-14,10,10,0,42,16,5,1880,1,6,1,0,6,0%,6,00:28:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,42,25,0,0,0,0,0,0,42,0.08s,50%,4.2,00:03:08
2016-09-15,5,5,0,43,19,0,579,1,4,1,0,4,0%,4,00:00:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,35,18,1,1,7,7,0,0,33,0.22s,0%,8.6,00:01:56
2016-09-16,3,4,0,26,23,3,251,2,2,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,25,9,1,1,0,0,0,0,25,0.13s,75%,6.5,00:01:03
2016-09-17,1,1,0,2,2,0,8,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,2,2,0,0,0,0,0,0,2,0.15s,0%,2,00:00:08
2016-09-18,1,1,0,2,2,0,15,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,2,2,0,0,0,0,0,0,2,0.16s,0%,2,00:00:15
2016-09-19,4,5,0,19,8,2,148,2,9,2,0,8,50%,4.5,00:00:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,17,11,0,0,2,2,0,0,16,0.19s,40%,3.8,00:00:30
2016-09-20,11,16,0,155,41,2,10073,10,123,6,0,41,0%,12.3,00:11:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,152,59,0,0,3,3,0,0,150,0.11s,13%,9.7,00:10:30
2016-09-21,4,4,0,19,13,1,110,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,19,14,0,0,0,0,0,0,19,0.13s,25%,4.8,00:00:28
2016-09-22,5,5,0,21,9,1,254,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,17,10,0,0,4,4,0,0,17,0.73s,20%,4.2,00:00:51
2016-09-23,4,4,0,13,8,2,524,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,13,10,0,0,0,0,0,0,13,0.1s,50%,3.3,00:02:11
