Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2016-04-17,177,193,0,491,17,109,21049,45,97,38,0,17,58%,2.2,00:01:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,453,382,0,0,38,36,0,0,414,0.72s,56%,2.5,00:01:49
2016-04-18,421,481,0,1482,26,237,49256,140,464,106,0,26,53%,3.3,00:02:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,1348,1057,5,4,129,124,0,0,1294,0.73s,49%,3.1,00:01:42
2016-04-19,393,436,0,1142,21,238,45979,115,240,88,0,14,61%,2.1,00:01:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,1013,775,1,1,128,120,0,0,986,0.58s,55%,2.6,00:01:45
2016-04-20,41,47,0,145,20,23,8189,15,50,10,0,20,53%,3.3,00:07:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,132,106,0,0,13,13,0,0,128,0.63s,49%,3.1,00:02:54
2016-04-30,52,56,0,141,39,38,9000,11,15,10,0,3,73%,1.4,00:00:31,0,0,0,0%,0,0,0,0%,0,0,0,0%,129,100,0,0,12,10,0,0,127,0.77s,68%,2.5,00:02:41
2016-05-01,159,171,0,512,45,102,19623,35,100,30,0,21,51%,2.9,00:03:03,0,0,0,0%,0,0,0,0%,0,0,0,0%,467,349,0,0,45,41,0,0,448,0.81s,60%,3,00:01:55
2016-05-02,249,272,0,883,96,171,46985,60,207,52,0,26,60%,3.5,00:04:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,831,532,2,2,50,48,0,0,805,0.88s,63%,3.2,00:02:53
2016-05-03,307,343,0,796,24,213,46302,84,202,71,0,24,56%,2.4,00:02:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,712,575,2,2,74,70,8,8,657,0.65s,62%,2.3,00:02:15
2016-05-04,442,505,0,1224,39,319,49659,132,398,100,0,39,52%,3,00:02:42,0,0,0,0%,0,0,0,0%,0,0,0,0%,1121,880,3,3,100,95,0,0,1056,0.6s,63%,2.4,00:01:38
2016-05-05,436,484,0,1220,26,281,60888,122,290,101,0,26,59%,2.4,00:01:50,0,0,0,0%,0,0,0,0%,0,0,0,0%,1079,882,1,1,140,129,0,0,1019,0.78s,58%,2.5,00:02:06
2016-05-06,328,357,0,1020,33,222,41828,96,237,81,0,33,69%,2.5,00:02:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,932,671,3,2,85,81,0,0,888,0.62s,62%,2.9,00:01:57
2016-05-07,184,202,0,454,17,131,16357,55,135,43,0,12,58%,2.5,00:01:22,0,0,0,0%,0,0,0,0%,0,0,0,0%,406,347,1,1,47,44,0,0,385,0.81s,65%,2.2,00:01:21
2016-05-08,173,193,0,384,33,136,14900,46,113,37,0,33,74%,2.5,00:01:42,0,0,0,0%,0,0,0,0%,0,0,0,0%,367,307,3,2,14,14,0,0,349,1.01s,70%,2,00:01:17
2016-05-09,306,338,0,947,37,186,49373,93,309,78,0,35,53%,3.3,00:03:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,883,664,3,3,61,54,0,0,831,0.64s,55%,2.8,00:02:26
2016-05-10,300,325,0,664,15,207,31094,80,176,69,0,13,61%,2.2,00:01:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,620,522,0,0,44,42,0,0,595,0.65s,64%,2,00:01:36
2016-05-11,298,340,0,829,49,209,33842,94,222,72,0,13,59%,2.4,00:02:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,769,615,3,3,57,54,0,0,741,0.79s,61%,2.4,00:01:40
2016-05-12,263,298,0,772,37,187,30961,99,246,74,0,37,67%,2.5,00:01:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,734,578,1,1,37,36,0,0,711,0.79s,63%,2.6,00:01:44
2016-05-13,259,279,0,638,23,195,26788,63,180,53,0,23,68%,2.9,00:02:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,589,478,2,2,47,43,0,0,557,0.67s,70%,2.3,00:01:36
2016-05-14,187,201,0,404,16,149,15373,32,75,23,0,12,72%,2.3,00:04:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,371,295,0,0,33,32,0,0,338,0.71s,74%,2,00:01:16
2016-05-15,161,184,0,414,53,128,18868,47,131,38,0,13,57%,2.8,00:01:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,372,294,0,0,42,36,0,0,345,0.93s,70%,2.3,00:01:43
2016-05-16,312,338,0,708,20,208,43614,89,173,75,0,12,61%,1.9,00:02:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,649,554,0,0,59,55,0,0,600,0.78s,62%,2.1,00:02:09
2016-05-17,319,346,0,710,41,206,38134,94,230,79,0,41,59%,2.4,00:03:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,634,535,1,1,75,73,0,0,605,0.8s,60%,2.1,00:01:50
2016-05-18,321,366,0,1006,66,186,56891,118,392,89,0,66,48%,3.3,00:03:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,899,661,0,0,107,99,0,0,834,0.74s,51%,2.7,00:02:35
2016-05-19,310,346,0,866,32,203,35766,103,252,86,0,16,51%,2.4,00:02:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,793,629,0,0,73,68,0,0,733,0.66s,59%,2.5,00:01:43
2016-05-20,266,288,0,700,20,173,34760,77,200,64,0,15,53%,2.6,00:03:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,631,508,0,0,69,64,0,0,609,0.68s,60%,2.4,00:02:01
2016-05-21,155,169,0,413,26,112,25384,44,117,38,0,26,68%,2.7,00:03:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,373,303,0,0,40,37,0,0,350,0.73s,66%,2.4,00:02:30
2016-05-22,171,188,0,463,42,126,17786,55,124,47,0,13,67%,2.3,00:02:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,424,333,1,1,38,37,0,0,396,0.63s,67%,2.5,00:01:35
2016-05-23,325,362,0,1041,107,222,42958,107,303,87,0,39,58%,2.8,00:02:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,967,735,5,5,69,65,0,0,923,0.74s,61%,2.9,00:01:59
2016-05-24,305,350,0,917,81,216,48699,106,231,83,0,14,64%,2.2,00:02:40,0,0,0,0%,0,0,0,0%,0,0,0,0%,843,624,2,2,72,58,0,0,791,0.92s,62%,2.6,00:02:19
2016-05-25,286,316,0,886,68,207,52000,86,373,70,0,68,56%,4.3,00:05:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,837,585,2,2,47,43,0,0,803,0.8s,66%,2.8,00:02:45
2016-05-26,275,301,0,897,111,180,51289,71,292,58,0,111,61%,4.1,00:04:46,0,0,0,0%,0,0,0,0%,0,0,0,0%,821,581,3,3,73,69,0,0,797,1.09s,60%,3,00:02:50
2016-05-27,276,302,0,752,41,193,31804,88,264,71,0,41,59%,3,00:01:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,689,545,1,1,62,52,0,0,656,0.68s,64%,2.5,00:01:45
2016-05-28,114,133,0,280,32,92,14010,40,61,28,0,5,70%,1.5,00:01:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,259,211,0,0,21,21,0,0,223,1.16s,69%,2.1,00:01:45
2016-05-29,144,157,0,310,19,114,13482,40,82,33,0,10,58%,2.1,00:03:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,286,239,0,0,24,23,0,0,255,0.88s,73%,2,00:01:26
2016-05-30,221,251,0,575,25,170,29236,82,236,65,0,23,54%,2.9,00:02:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,528,433,4,4,43,42,0,0,492,0.74s,68%,2.3,00:01:56
2016-05-31,270,301,0,751,43,193,39356,93,303,74,0,43,57%,3.3,00:03:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,699,551,2,2,50,48,0,0,668,0.74s,64%,2.5,00:02:11
2016-06-01,257,292,0,715,27,193,34074,93,260,71,0,27,67%,2.8,00:02:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,648,522,5,4,62,59,0,0,606,0.56s,66%,2.4,00:01:57
2016-06-02,262,297,0,958,56,178,46975,84,333,67,0,56,58%,4,00:04:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,871,617,3,3,84,79,0,0,842,0.64s,60%,3.2,00:02:38
2016-06-03,251,280,0,733,45,176,27859,90,275,72,0,26,54%,3.1,00:02:42,0,0,0,0%,0,0,0,0%,0,0,0,0%,680,556,0,0,53,51,0,0,653,0.75s,63%,2.6,00:01:39
2016-06-04,166,184,0,338,13,135,16615,52,97,39,0,12,69%,1.9,00:01:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,319,259,1,1,18,17,0,0,290,1.02s,73%,1.8,00:01:30
2016-06-05,151,166,0,312,12,120,12515,40,71,34,0,11,78%,1.8,00:01:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,294,250,0,0,18,17,0,0,270,0.68s,72%,1.9,00:01:15
2016-06-06,241,267,0,647,27,170,22244,71,140,58,0,15,73%,2,00:01:22,0,0,0,0%,0,0,0,0%,0,0,0,0%,592,498,0,0,55,55,0,0,555,0.69s,64%,2.4,00:01:23
2016-06-07,318,349,0,767,33,229,29489,98,235,79,0,33,61%,2.4,00:01:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,700,580,4,4,63,60,0,0,674,0.73s,66%,2.2,00:01:24
2016-06-08,287,307,0,654,25,208,29911,76,162,64,0,14,70%,2.1,00:01:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,611,526,0,0,43,42,0,0,571,0.65s,68%,2.1,00:01:37
2016-06-09,270,298,0,699,39,195,34001,109,307,91,0,39,62%,2.8,00:02:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,656,517,0,0,43,40,0,0,628,0.62s,65%,2.3,00:01:54
2016-06-10,222,245,0,560,18,156,19288,78,194,65,0,17,56%,2.5,00:01:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,519,430,1,1,40,37,0,0,487,0.69s,64%,2.3,00:01:19
2016-06-11,135,148,0,474,51,89,23632,40,167,36,0,47,53%,4.2,00:04:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,431,313,0,0,43,39,0,0,418,0.64s,60%,3.2,00:02:40
2016-06-12,154,171,0,428,37,124,19240,41,73,29,0,10,78%,1.8,00:00:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,388,293,0,0,40,33,0,0,368,0.62s,73%,2.5,00:01:53
2016-06-13,248,270,0,730,58,155,36900,68,192,56,0,13,46%,2.8,00:03:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,670,522,2,2,58,49,0,0,622,0.57s,57%,2.7,00:02:17
2016-06-14,905,1070,0,2198,58,679,142653,236,564,184,0,58,71%,2.4,00:03:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,2121,1770,0,0,77,71,0,0,2000,1.1s,63%,2.1,00:02:13
2016-06-15,442,526,0,1317,65,353,81429,183,620,135,0,65,69%,3.4,00:03:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,1251,966,2,2,64,58,0,0,1180,1.04s,67%,2.5,00:02:35
2016-06-16,359,405,0,916,34,270,53534,132,323,101,0,34,64%,2.4,00:02:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,874,695,2,2,40,39,0,0,821,0.81s,67%,2.3,00:02:12
2016-06-17,275,316,0,643,33,202,32239,115,210,88,0,10,64%,1.8,00:02:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,603,507,4,4,36,36,0,0,568,0.72s,64%,2,00:01:42
2016-06-18,205,243,0,496,40,170,26396,77,142,54,0,14,74%,1.8,00:01:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,471,376,0,0,17,17,8,7,427,0.81s,70%,2,00:01:49
2016-06-19,179,204,0,370,23,140,19399,65,132,45,0,23,68%,2,00:03:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,345,310,0,0,25,24,0,0,319,1.05s,69%,1.8,00:01:35
2016-06-20,330,374,0,852,29,256,50106,99,255,74,0,29,70%,2.6,00:02:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,784,632,0,0,68,60,0,0,738,0.73s,68%,2.3,00:02:14
2016-06-21,348,396,0,988,63,270,61280,132,479,101,0,63,64%,3.6,00:05:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,916,710,3,3,69,62,0,0,860,0.8s,68%,2.5,00:02:35
2016-06-22,347,398,0,977,31,253,54283,122,308,97,0,31,66%,2.5,00:02:42,0,0,0,0%,0,0,0,0%,0,0,0,0%,912,737,6,6,59,56,0,0,858,0.74s,64%,2.5,00:02:16
2016-06-23,296,336,0,839,24,227,34912,98,223,77,0,18,71%,2.3,00:01:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,778,627,5,5,56,54,0,0,732,0.9s,68%,2.5,00:01:44
2016-06-24,259,290,0,586,50,197,36811,78,194,62,0,50,67%,2.5,00:03:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,552,454,1,1,33,31,0,0,518,1.17s,68%,2,00:02:07
2016-06-25,173,197,0,359,16,136,16142,50,94,38,0,16,62%,1.9,00:02:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,338,292,0,0,21,19,0,0,312,0.8s,69%,1.8,00:01:22
2016-06-26,157,181,0,780,125,108,49088,61,201,48,0,22,52%,3.3,00:05:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,670,466,0,0,110,97,0,0,643,0.74s,60%,4.3,00:04:31
2016-06-27,297,332,0,1073,102,202,57982,106,554,84,0,102,55%,5.2,00:06:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,982,806,2,2,81,78,8,8,794,0.73s,61%,3.2,00:02:55
2016-06-28,330,372,0,801,21,240,39105,120,332,94,0,21,57%,2.8,00:03:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,750,635,0,0,51,47,0,0,717,0.93s,65%,2.2,00:01:45
2016-06-29,283,320,0,780,20,205,40292,105,363,83,0,19,47%,3.5,00:03:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,715,585,3,3,62,57,0,0,691,0.91s,64%,2.4,00:02:06
2016-06-30,361,410,0,902,40,267,50998,141,406,111,0,40,60%,2.9,00:03:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,832,671,0,0,70,64,0,0,793,0.93s,65%,2.2,00:02:04
2016-07-01,235,259,0,529,23,179,27525,80,197,65,0,23,66%,2.5,00:02:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,492,411,0,0,37,37,0,0,459,0.91s,69%,2,00:01:46
2016-07-02,146,156,0,337,19,109,14528,45,93,39,0,14,64%,2.1,00:01:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,301,251,0,0,29,29,7,7,283,0.81s,70%,2.2,00:01:33
2016-07-03,136,154,0,355,54,98,15174,37,87,28,0,9,49%,2.4,00:03:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,324,252,0,0,31,30,0,0,299,1.01s,64%,2.3,00:01:39
2016-07-04,212,234,0,578,40,142,35274,63,187,50,0,40,57%,3,00:04:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,523,425,2,2,53,50,0,0,491,0.98s,61%,2.5,00:02:31
2016-07-05,231,250,0,591,23,160,19455,64,132,51,0,15,67%,2.1,00:01:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,538,449,0,0,53,48,0,0,515,0.78s,64%,2.4,00:01:18
2016-07-06,310,357,0,797,53,244,39457,113,336,78,0,53,61%,3,00:02:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,734,591,9,9,54,53,0,0,691,0.75s,68%,2.2,00:01:51
2016-07-07,300,326,0,787,49,206,37130,89,251,77,0,26,58%,2.8,00:03:03,0,0,0,0%,0,0,0,0%,0,0,0,0%,733,572,4,4,50,47,0,0,686,0.9s,63%,2.4,00:01:54
2016-07-08,250,278,0,651,27,176,32128,74,185,54,0,18,55%,2.5,00:02:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,579,483,1,1,71,66,0,0,537,0.78s,63%,2.3,00:01:56
2016-07-09,192,206,0,433,22,132,24030,40,111,33,0,22,55%,2.8,00:03:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,399,319,0,0,34,31,0,0,375,0.85s,64%,2.1,00:01:57
2016-07-10,164,173,0,407,29,119,17506,41,105,36,0,29,78%,2.6,00:02:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,376,295,1,1,30,29,0,0,353,1.39s,69%,2.4,00:01:41
2016-07-11,276,308,0,616,15,223,20027,89,173,71,0,13,73%,1.9,00:00:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,583,503,3,3,30,30,0,0,546,0.87s,72%,2,00:01:05
2016-07-12,322,353,0,930,47,214,51294,92,274,76,0,47,59%,3,00:02:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,869,683,1,1,60,57,0,0,843,0.95s,61%,2.6,00:02:25
2016-07-13,233,256,0,653,20,154,31502,70,206,63,0,20,54%,2.9,00:02:40,0,0,0,0%,0,0,0,0%,0,0,0,0%,598,483,0,0,55,50,0,0,568,0.73s,60%,2.6,00:02:03
2016-07-14,299,331,0,706,28,226,19320,84,218,63,0,28,65%,2.6,00:01:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,651,556,0,0,55,52,0,0,621,0.84s,68%,2.1,00:00:58
2016-07-15,234,260,0,515,17,181,19740,57,157,41,0,17,58%,2.8,00:01:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,487,412,7,4,21,20,0,0,442,1.05s,70%,2,00:01:16
2016-07-16,167,183,0,333,17,133,12643,42,111,33,0,17,62%,2.6,00:03:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,312,282,0,0,21,21,0,0,298,1.16s,73%,1.8,00:01:09
2016-07-17,175,202,0,404,23,143,25854,63,149,44,0,23,65%,2.4,00:03:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,373,317,4,4,27,26,0,0,349,1.36s,71%,2,00:02:08
2016-07-18,244,281,0,645,35,186,35331,84,194,55,0,35,74%,2.3,00:03:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,602,491,0,0,43,39,0,0,577,0.87s,66%,2.3,00:02:06
2016-07-19,261,282,0,670,26,186,28825,76,175,67,0,14,71%,2.3,00:01:40,0,0,0,0%,0,0,0,0%,0,0,0,0%,599,475,0,0,71,57,0,0,573,0.74s,66%,2.4,00:01:42
2016-07-20,235,267,0,589,41,178,21176,94,283,72,0,41,65%,3,00:02:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,543,439,0,0,46,46,0,0,518,0.83s,67%,2.2,00:01:19
2016-07-21,241,277,0,555,25,199,25472,82,185,65,0,25,68%,2.3,00:02:23,0,0,0,0%,0,0,0,0%,0,0,0,0%,515,430,0,0,40,38,0,0,496,1.15s,72%,2,00:01:32
2016-07-22,207,226,0,489,30,158,20813,62,161,50,0,30,69%,2.6,00:02:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,451,366,0,0,38,38,0,0,427,0.97s,70%,2.2,00:01:32
2016-07-23,188,210,0,372,13,156,19487,57,122,42,0,13,70%,2.1,00:02:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,339,288,1,1,32,30,0,0,323,0.99s,74%,1.8,00:01:33
2016-07-24,198,213,0,424,27,162,20082,54,157,47,0,27,67%,2.9,00:03:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,389,322,1,1,34,32,0,0,357,0.84s,76%,2,00:01:34
2016-07-25,270,300,0,806,53,192,44542,91,339,73,0,53,52%,3.7,00:04:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,755,563,2,2,49,48,0,0,726,0.89s,64%,2.7,00:02:28
2016-07-26,268,311,0,795,31,209,48183,108,304,76,0,28,67%,2.8,00:03:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,718,546,2,2,75,69,0,0,690,1.21s,67%,2.6,00:02:35
2016-07-27,316,360,0,680,17,248,39460,132,265,101,0,17,68%,2,00:02:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,609,514,1,1,70,63,0,0,583,0.89s,69%,1.9,00:01:50
2016-07-28,604,696,0,1617,44,475,88094,221,537,172,0,38,69%,2.4,00:02:50,0,0,0,0%,0,0,0,0%,0,0,0,0%,1520,1217,4,4,93,88,0,0,1452,0.73s,68%,2.3,00:02:07
2016-07-29,332,369,0,758,22,252,33034,114,279,91,0,22,64%,2.4,00:02:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,697,590,10,5,51,47,0,0,672,0.82s,68%,2.1,00:01:30
2016-07-30,220,236,0,446,53,188,17533,52,154,46,0,53,73%,3,00:02:31,0,0,0,0%,0,0,0,0%,0,0,0,0%,418,336,0,0,28,26,0,0,370,0.84s,80%,1.9,00:01:14
2016-07-31,180,202,0,373,30,148,15968,51,74,39,0,5,76%,1.5,00:01:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,356,292,0,0,17,16,0,0,329,0.8s,73%,1.8,00:01:19
2016-08-01,292,335,0,735,41,227,30936,103,320,76,0,41,60%,3.1,00:02:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,685,585,4,4,46,42,0,0,652,1.06s,68%,2.2,00:01:32
2016-08-02,298,344,0,799,32,217,39123,113,270,89,0,22,63%,2.4,00:01:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,734,585,2,2,63,60,0,0,688,0.98s,63%,2.3,00:01:54
2016-08-03,274,301,0,619,19,190,27251,100,171,83,0,9,69%,1.7,00:02:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,559,479,1,1,59,58,0,0,533,0.87s,63%,2.1,00:01:31
2016-08-04,326,355,0,730,51,260,27097,87,222,69,0,34,67%,2.6,00:01:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,676,564,4,2,50,46,0,0,661,0.84s,73%,2.1,00:01:16
2016-08-05,267,294,0,601,25,205,25966,77,167,63,0,13,68%,2.2,00:01:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,562,468,0,0,39,33,0,0,514,0.86s,70%,2,00:01:28
2016-08-06,148,162,0,330,12,112,6785,41,92,35,0,10,63%,2.2,00:00:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,303,259,0,0,27,24,0,0,289,0.86s,69%,2,00:00:42
2016-08-07,250,267,0,453,33,194,14237,65,116,57,0,10,69%,1.8,00:01:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,424,377,0,0,29,28,0,0,382,0.96s,73%,1.7,00:00:53
2016-08-08,275,301,0,590,29,211,34065,108,208,89,0,16,69%,1.9,00:02:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,552,463,0,0,38,35,0,0,519,0.97s,70%,2,00:01:53
2016-08-09,292,332,0,717,22,236,33914,102,223,77,0,21,75%,2.2,00:02:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,653,552,1,1,63,60,0,0,626,0.87s,71%,2.2,00:01:42
2016-08-10,286,323,0,650,19,220,35143,103,197,82,0,11,68%,1.9,00:02:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,605,514,3,3,42,37,0,0,576,1.1s,68%,2,00:01:49
2016-08-11,286,324,0,751,29,210,37503,87,200,73,0,28,66%,2.3,00:02:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,679,559,4,4,68,64,0,0,642,0.86s,65%,2.3,00:01:56
2016-08-12,221,248,0,526,34,164,28410,69,192,50,0,34,64%,2.8,00:03:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,481,411,0,0,45,43,0,0,454,0.85s,66%,2.1,00:01:55
2016-08-13,180,194,0,369,18,139,15272,44,65,35,0,8,73%,1.5,00:01:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,349,283,0,0,20,20,0,0,320,0.96s,72%,1.9,00:01:19
2016-08-14,146,154,0,280,12,111,17330,42,77,38,0,6,69%,1.8,00:02:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,252,225,2,2,26,26,0,0,235,0.82s,72%,1.8,00:01:53
2016-08-15,243,271,0,694,53,165,30669,78,215,64,0,32,54%,2.8,00:02:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,634,513,1,1,59,56,0,0,593,0.81s,61%,2.6,00:01:53
2016-08-16,268,288,0,590,32,206,29331,74,133,65,0,17,73%,1.8,00:01:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,546,454,0,0,44,39,0,0,524,0.95s,72%,2,00:01:42
2016-08-17,273,303,0,657,33,207,31748,80,200,59,0,33,66%,2.5,00:03:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,606,506,0,0,51,49,0,0,591,1.03s,68%,2.2,00:01:45
2016-08-18,282,305,0,642,23,213,26343,81,178,70,0,15,60%,2.2,00:01:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,599,498,2,2,41,38,0,0,570,0.86s,70%,2.1,00:01:26
2016-08-19,282,305,0,620,24,220,25285,80,213,67,0,24,68%,2.7,00:02:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,579,485,2,2,39,32,0,0,537,0.79s,72%,2,00:01:23
2016-08-20,186,200,0,323,10,150,11105,31,53,27,0,10,65%,1.7,00:00:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,307,265,1,1,15,15,0,0,274,1.07s,75%,1.6,00:00:56
2016-08-21,157,162,0,361,63,108,12201,34,120,31,0,63,65%,3.5,00:02:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,320,253,0,0,41,38,0,0,301,1.13s,67%,2.2,00:01:15
2016-08-22,248,278,0,664,27,178,26546,83,191,67,0,16,64%,2.3,00:01:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,614,488,1,1,49,45,0,0,595,1.09s,64%,2.4,00:01:35
2016-08-23,268,296,0,701,63,201,40520,80,275,58,0,63,69%,3.4,00:04:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,654,503,1,1,46,44,0,0,633,0.96s,68%,2.4,00:02:17
2016-08-24,378,426,0,936,16,255,38881,125,289,100,0,16,60%,2.3,00:02:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,857,725,0,0,79,74,0,0,806,0.83s,60%,2.2,00:01:31
2016-08-25,385,423,0,1143,27,251,51659,94,253,75,0,19,59%,2.7,00:02:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,1050,842,2,2,91,85,0,0,1014,1.01s,59%,2.7,00:02:02
2016-08-26,285,302,0,592,18,204,15121,61,107,51,0,8,66%,1.8,00:00:50,0,0,0,0%,0,0,0,0%,0,0,0,0%,553,469,1,1,38,38,0,0,530,0.97s,68%,2,00:00:50
2016-08-27,160,170,0,318,19,113,14610,37,75,34,0,19,70%,2,00:00:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,283,232,0,0,35,30,0,0,274,1.13s,66%,1.9,00:01:26
2016-08-28,137,159,0,334,17,111,13498,58,112,42,0,8,69%,1.9,00:01:50,0,0,0,0%,0,0,0,0%,0,0,0,0%,308,259,0,0,26,26,0,0,288,1.03s,70%,2.1,00:01:25
2016-08-29,229,256,0,572,15,167,22681,80,194,62,0,12,65%,2.4,00:01:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,530,455,0,0,42,41,0,0,509,1.07s,65%,2.2,00:01:29
